"var1","var2","cor"
"anc6","hhage2",0.0911822782648067
"hhp2","eth2",0.0911795245633273
"rdate.3","ic12",0.0911679735597494
"hc10","hhas3",0.0911657013672063
"ec2","agec6",0.0911625968899678
"hhage1","eth10",0.0911543735504069
"occ9","ic8",0.0911519482312823
"lastgift","hv2",0.0911471457368179
"eic16","adi",0.0911258199109056
"ic19","age",0.0911205348627076
"oedc3","ic5",0.0911123752460351
"ramnt.15","occ2",0.0910980740854464
"ramnt.15","cluster",0.0910966977318489
"ec7","eic11",0.0910873568196357
"ramnt.20","ic5",0.0910829557821102
"hhn4","fedgov",0.0910797250724344
"anc10","ethc6",0.0910754977567523
"ramnt.7","rp1",0.0910731245909749
"ramnt.4","rdate.4",0.0910703842037918
"hc2","occ12",0.0910680123546939
"localgov","vietvets",0.0910679524285745
"lfc6","ic11",0.0910669518303445
"lsc2","mc2",0.0910495978093304
"age903","odatedw",0.0910450377887869
"rdate.7","geocode",0.0910423985601025
"hphone.d","pop90c5",0.0910368633692145
"hupa4","chil1",0.0910330009377846
"occ2","chil3",0.0910248383368858
"hvp5","eth11",0.0910179282686438
"hc5","sec2",0.0910144958702557
"ec6","eic15",0.0910022119480239
"eic7","chil1",0.0909960805699702
"hu5","eth9",0.0909914862013018
"anc6","vc1",0.090987939953812
"hc12","chil3",0.0909832435587872
"ramnt.12","hvp4",0.0909817822865874
"rdate.4","tpe4",0.0909777787548631
"ramnt.21","adate.21",0.0909698842266551
"hupa2","chilc2",0.0909673615331343
"tpe12","mc3",0.0909561188084442
"maxrdate","adate.22",0.0909554588878931
"hc2","eic14",0.0909547926507237
"avggift","hvp1",0.0909394096569513
"rdate.3","hv4",0.0909290900099127
"ac1","hupa3",0.090928142105493
"ramnt.11","ec4",0.090927601967346
"occ7","ic4",0.090918357714924
"rhp1","ethc6",0.0909070397034484
"lsc1","stategov",0.0909008916869779
"ic20","ethc3",0.0909003850017534
"rdate.4","lfc9",0.0908995014407919
"ramnt.4","mbcraft",0.0908983965365246
"anc6","occ12",0.0908961500086227
"anc7","pec2",0.0908912290177124
"age901","wealth1",0.0908749684229518
"rdate.4","voc2",0.0908705660472645
"agec2","eth2",0.0908695155288574
"ic3","eth13",0.0908640087977829
"lsc2","hhd4",0.090860581469365
"hc5","hv2",0.0908596438878551
"lfc5","hu1",0.0908554818896048
"hv2","agec1",0.0908521766100277
"ramnt.13","mhuc1",0.0908498091331586
"hhd2","age904",0.0908463420631909
"tpe10","chilc3",0.0908341327848118
"anc2","eth10",0.0908309560912243
"oedc4","chil1",0.0908236072663721
"ramnt.12","hv3",0.0908235750749046
"pec2","ic2",0.0908220218014815
"controln","lfc6",0.0908200340062594
"msa","stategov",0.0908193387297437
"occ12","age906",0.0908164392902271
"ic9","income",0.0908034051737579
"eic9","agec3",0.0907825303761449
"anc12","eic10",0.0907700250548022
"pec2","ethc3",0.0907692892608135
"hv3","agec1",0.090765363374842
"ec1","eic6",0.0907613802603157
"rdate.4","mbcolect",0.0907571615784792
"hc7","eic7",0.0907527759210222
"oedc3","age904",0.0907439199647005
"eic10","mc2",0.0907267554277704
"sec3","eic11",0.0907242977379099
"hc12","lfc4",0.0907163153322188
"hvp6","stategov",0.0907154339889183
"hhd4","solp3",0.0907083287016094
"voc1","occ6",0.0907062091446656
"hc3","pop90c4",0.0906994033897701
"tpe6","hhd4",0.0906899819635821
"rhp3","dw7",0.0906875182255319
"hc9","tpe10",0.0906766173130289
"minramnt","adate.11",0.0906765583992287
"eic10","dw2",0.0906728947281373
"ec8","occ5",0.0906722672384307
"vc1","chil1",0.0906692850495369
"sec2","ic19",0.0906664189117996
"hc18","ic15",0.0906642354616941
"tpe12","eth5",0.0906584698119653
"eic16","ic5",0.0906573578315986
"hupa4","malevet",0.0906518239169376
"oedc1","dw4",0.0906505204540523
"occ5","hhd9",0.0906423871664112
"tpe8","agec5",0.0906342231857735
"hc19","ethc4",0.0906280769889302
"anc14","ic4",0.0906222694899803
"eic16","hv2",0.0906155277492235
"hc16","hhn1",0.0906123959432592
"dw7","age904",0.0905920499374053
"afc1","chil3",0.0905867603036881
"anc5","ic19",0.0905864079962089
"eic16","dma",0.0905860673514002
"hc19","chil2",0.0905649715617313
"eic5","occ10",0.0905592795581498
"tpe2","hupa5",0.0905550551045467
"hc16","anc14",0.0905483910290493
"lfc6","tpe8",0.0905440246822631
"ic9","chilc4",0.0905320068589106
"hvp4","marr4",0.0905126682392048
"ethc3","wealth1",0.0905123118895504
"eic8","malevet",0.090504376564698
"ramnt.3","occ9",0.0905034714702428
"anc5","hhas2",0.0905016485889804
"tpe12","ic1",0.0905005228087731
"adate.14","adate.8",0.090492693674157
"ac2","hc6",0.0904877763739197
"hc18","agec2",0.0904837618813409
"hc3","lfc1",0.0904709415563577
"hc19","age905",0.0904699933847716
"anc3","hu4",0.0904678706463571
"ramnt.23","ic4",0.0904667261474952
"age905","dob",0.0904640118752271
"rp2","ethc1",0.0904617647444209
"hhd10","eth8",0.0904498110110168
"lsc4","ic19",0.0904492653326514
"dw3","hhn4",0.090447474356114
"pobc2","hupa7",0.0904448080360023
"pec2","ic15",0.0904358916780814
"occ3","rhp1",0.0904350730275687
"tpe9","wwiivets",0.090432929226219
"anc13","hu5",0.0904305275779037
"hc19","ic14",0.0904212193195106
"oedc2","ethc6",0.0904142804219225
"occ1","hhn1",0.0904137223146312
"lfc2","eth2",0.0904057235923842
"hc18","ic23",0.0904027435404719
"hupa6","age903",0.0904004389222446
"msa","marr4",0.0903981216225356
"age906","eth4",0.0903970296834293
"ic5","fedgov",0.0903960348772894
"ec7","oedc4",0.0903913849987908
"hc5","afc6",0.0903886603965285
"hc8","occ12",0.0903842615846436
"lfc5","msa",0.0903818089693664
"hhd2","chil1",0.0903797637980603
"ramnt.14","mhuc1",0.0903685329057776
"avggift","ic4",0.09034718212948
"ic14","eth4",0.0903245092388052
"eth8","wealth1",0.0903144539673871
"ic6","hu5",0.0903132462041017
"ic4","age903",0.0903080613580241
"dw2","eth4",0.090296529132414
"mc1","eth10",0.0902934533067405
"sec3","tpe10",0.0902925718766956
"lfc7","rp1",0.0902922060715292
"afc3","age901",0.0902890610767444
"lfc9","ic12",0.0902885908696583
"hhn3","eth6",0.0902865399695901
"hu1","eth10",0.090280359698638
"lsc4","tpe2",0.0902644081310126
"eic16","ic18",0.0902641482235206
"rdate.3","rp2",0.0902615478821043
"ec8","ethc1",0.0902557101292972
"hhd8","eth4",0.0902552744748699
"ic17","ethc1",0.090246080120805
"eic6","chil2",0.0902313206241141
"afc3","oedc5",0.0902163026254609
"hc3","solp3",0.0902161917580632
"ramnt.4","ic15",0.0902143430733681
"anc9","agec7",0.0902127949239524
"ethc2","chilc1",0.0902113452202474
"hc6","eth5",0.0902084087029836
"voc2","occ3",0.0901990842048838
"mc1","hu3",0.0901844998980804
"hvp6","ethc5",0.0901802138406871
"anc5","hupa7",0.0901694134384721
"target.d","ramnt.9",0.0901680930958715
"rhp4","rhp2",0.0901639740879489
"hc2","eic6",0.0901631030909625
"hc6","hupa6",0.0901582802774828
"ic5","marr3",0.0901564543176124
"lfc4","chilc5",0.0901534221971704
"hu5","chilc1",0.0901418284030423
"maxrdate","rdate.10",0.0901339323312547
"ec8","hhp2",0.0901320198674218
"ramnt.4","adate.8",0.0901290491520678
"lfc2","chilc5",0.0901284675888728
"ic13","hu4",0.0901273289720892
"mc3","hhd2",0.0901164752869389
"tpe6","marr4",0.0901147782695755
"dw7","chil3",0.0901128044562368
"ethc5","dw1",0.0901064262132825
"eic16","ic21",0.0901063256885979
"dw3","chilc4",0.0901006806133955
"anc9","ethc3",0.0901004535716553
"anc13","hhp1",0.0900969978055603
"hv4","dw1",0.0900954074940584
"lfc7","hhd12",0.0900908663923765
"rp3","eth13",0.090090149082511
"hc19","eic11",0.0900869028554973
"hhd12","agec7",0.0900752159215797
"ic4","age906",0.0900660570689975
"ic11","agec2",0.0900624688233538
"rp1","eth13",0.0900623565338415
"age902","solp3",0.090061816317489
"sec4","eth3",0.0900461122538417
"sec2","eic1",0.0900441441687995
"oedc2","occ3",0.0900230974127714
"agec4","pop90c2",0.0900224346238694
"ec7","ic9",0.0900219717202275
"voc3","chilc2",0.0900181061939462
"adate.10","eic12",0.0900176102535543
"oedc3","solp3",0.0900126744740639
"hc16","marr2",0.0900123316257154
"age906","odatedw",0.0900093180392505
"ec5","hhn6",0.0900062842412924
"avggift","age",0.0899981859724454
"hhd8","chilc5",0.0899919882000149
"anc7","hv1",0.0899894027966959
"hv3","marr4",0.0899891601410102
"tpe7","cluster",0.0899867224819948
"hc8","pop90c1",0.0899858361537619
"agec5","eth4",0.089984676388335
"hc14","hupa1",0.0899814101811323
"eic7","eth2",0.0899745212645916
"occ3","agec7",0.0899735188453686
"ramnt.10","hv4",0.0899681282916724
"occ9","tpe5",0.0899665074105111
"ramnt.13","ec8",0.0899618498045391
"minrdate","ramnt.6",0.0899566704099045
"fistdate","age903",0.0899523196678123
"eic1","ic23",0.0899496285322102
"ramnt.12","wealth2",0.0899435662318768
"ramnt.6","pop90c2",0.0899308788418626
"afc1","eth9",0.0899300438173681
"ac2","dw9",0.089925923503248
"tpe4","ic18",0.0899193778035056
"hc15","eth9",0.0899169821907336
"hc10","ic22",0.0899145602561292
"sec4","fedgov",0.0899020441882505
"wwiivets","dob",0.0898935734698249
"ramnt.16","hv2",0.0898847359400817
"afc6","ic17",0.0898785593424215
"cluster2","dob",0.0898780821191754
"lastgift","adate.20",0.0898760153913822
"anc10","ic11",0.0898727477832649
"agec1","vietvets",0.0898695863563441
"ramnt.4","voc2",0.0898549008810537
"tpe8","age903",0.0898537407616196
"pobc2","age906",0.089853473599669
"eic12","hu5",0.0898507411753921
"afc2","ec3",0.0898418703930486
"rdate.4","dw3",0.0898388004285637
"hhn4","chil1",0.0898233806832992
"rdate.3","hhd4",0.0898137829932087
"afc3","marr3",0.0897833049616643
"hc3","hv2",0.0897690317670614
"nextdate","ethc3",0.0897522580932963
"agec1","eth11",0.0897470499729107
"tpe7","pop90c3",0.0897470496331593
"hc14","tpe8",0.0897395723860127
"eth6","solp3",0.0897362027992317
"ramnt.8","ec4",0.0897345337543901
"ramnt.10","rp1",0.0897231223527035
"hc8","pobc1",0.0897227163360749
"eic12","hhp2",0.0897221958017394
"rdate.3","pubculin",0.0897074213414925
"anc1","solp3",0.0896991498969938
"mc1","hhd8",0.0896979812833883
"ramnt.17","ic2",0.0896970917865263
"rdate.19","rdate.15",0.0896939822841424
"oedc7","chilc1",0.0896879706980445
"ic19","ic14",0.089685532821912
"hhas3","eth3",0.0896740687660011
"voc2","eth13",0.0896681396009144
"hc4","ethc6",0.0896631472375677
"dw6","chilc5",0.089651208143667
"ramnt.16","ic4",0.0896485447865733
"hhd5","localgov",0.0896455149994931
"ic17","hhd10",0.0896409891234827
"afc4","age907",0.0896217897326136
"hc18","tpe5",0.0896207800257832
"ramnt.20","rdate.17",0.0896201171345861
"ac1","rhp3",0.0896168161856968
"occ11","pop90c4",0.0896122227290236
"mc3","hupa5",0.0895987317689921
"eic11","lfc2",0.0895945775498795
"eic16","ic9",0.0895907263034378
"ramnt.13","rp1",0.0895859642346258
"hc13","hhage1",0.0895809055853499
"ic14","hhd11",0.0895790265767186
"age903","eth9",0.0895735223890242
"numprom","dob",0.089573397450662
"marr4","pop90c2",0.0895730672287295
"oedc7","chil2",0.0895644364041752
"ramnt.24","ic3",0.0895644057398638
"fistdate","agec7",0.0895618798672155
"cardgift","ethc3",0.089548339969859
"anc6","ec7",0.0895385083874524
"anc2","eth11",0.0895361922822815
"anc3","ethc5",0.0895339013943317
"rdate.4","eth9",0.0895309349180071
"anc3","eth2",0.0895307682885312
"oedc6","eth5",0.0895278955225785
"ec1","eth2",0.0895276928652984
"hu3","income",0.0895273559039824
"vc2","ic13",0.0895165491586764
"ramnt.21","adate.12",0.0895121678770871
"anc9","ethc2",0.0895104098525051
"ramnt.21","ic20",0.0895090818995371
"avggift","ic2",0.0895075296995484
"hc8","hhp2",0.0895010398507265
"vc3","oedc7",0.0894959890825879
"hc13","pop902",0.08949093718564
"nextdate","agec7",0.0894872489412572
"afc2","chilc2",0.0894862495321252
"hc13","tpe3",0.0894783608816292
"anc14","vc3",0.0894738818996767
"afc3","tpe8",0.0894636076365418
"age901","eth16",0.0894559797620738
"occ2","chil1",0.089455047787178
"ramnt.22","ec8",0.0894466819302324
"oedc3","adi",0.0894463248743606
"mhuc1","chil3",0.0894386961684076
"hphone.d","eth13",0.0894358181297037
"rdate.4","tpe3",0.0894333277091435
"hu3","eth8",0.0894329051745542
"hc16","agec1",0.0894256371172689
"rdate.22","rdate.13",0.0894233691337127
"hu3","eth10",0.0894134767918109
"ac1","anc7",0.0894023439883898
"tpe2","marr4",0.089402228035177
"mhuc1","agec6",0.089401462560795
"ramnt.14","cardprom",0.0893778465379978
"dma","marr3",0.0893720355961563
"anc4","ec2",0.089355644262513
"agec7","odatedw",0.0893529119769971
"voc3","dw8",0.0893514922295962
"eic4","ic15",0.0893513827453675
"rp1","ethc1",0.0893508707342354
"ethc5","pop90c3",0.0893501534359641
"tpe2","dw6",0.0893461326221052
"lsc1","ic3",0.0893460428506941
"mhuc2","eic13",0.0893416481584589
"eic4","ic20",0.0893415507534367
"tpe9","chil3",0.0893317806987725
"afc2","tpe8",0.0893316104559209
"oedc5","eth5",0.0893226607262013
"oedc6","occ3",0.0893199046398496
"hupa1","hhn2",0.0893194714766166
"hu5","chil1",0.0893193022742934
"ac2","hc4",0.0893024462054362
"lastgift","hv1",0.0893017948726667
"ramnt.19","adate.19",0.0893007187878368
"oedc7","hupa1",0.0892980703508416
"afc6","occ7",0.0892980693957086
"hhn1","pop90c2",0.0892961761068606
"hc5","anc8",0.0892887791054823
"occ5","hhd7",0.0892840759351779
"eic6","rp4",0.0892834788244313
"ic15","eth7",0.0892776659564439
"occ11","fedgov",0.0892762178034426
"mhuc2","sec5",0.0892700984643965
"pop90c5","pop90c2",0.0892574465890931
"dma","geocode",0.0892558738176803
"sec3","dw8",0.0892556278689289
"eic16","ic8",0.0892548578372289
"vc1","hhd9",0.0892529267128802
"solp3","wwiivets",0.0892518084046373
"eth8","pop90c2",0.0892483713952148
"fistdate","age906",0.0892323494110591
"lfc5","ic13",0.0892284438244627
"sec5","eth11",0.0892236103935419
"hc11","eic14",0.0892231986964803
"ethc3","chilc3",0.0892203659106686
"occ13","lfc7",0.0892196932176374
"hc1","occ4",0.0892183722597726
"cardgift","hhage3",0.0892180686549754
"ic23","localgov",0.0892092614315556
"nextdate","hhage2",0.0892064812739448
"occ3","hv1",0.0892014739786833
"anc6","hupa7",0.0892004906418766
"ic6","eth5",0.0891985669399071
"dma","magfem",0.0891948832730728
"ramnt.7","numprom",0.0891933245302443
"ic16","rhp3",0.0891888656735632
"oedc4","hupa4",0.0891855355256164
"ramnt.4","agec6",0.0891669043264559
"tpe11","hupa3",0.0891628852518049
"ramnt.15","ic1",0.0891605022804006
"eic1","agec6",0.0891589754491456
"occ13","dw5",0.0891582532383238
"hhage2","odatedw",0.089155561994322
"hhd4","eth9",0.089154621613186
"lfc9","ic2",0.0891456961229167
"hc5","hvp2",0.0891400371412786
"ic14","chil1",0.089139384950201
"controln","maxadate",0.0891386980691426
"ethc3","hu2",0.0891326363910509
"oedc6","rhp3",0.0891317305568745
"hc4","pop901",0.0891123862986633
"eic16","hv1",0.0891083871774234
"anc5","occ13",0.0891061036559452
"pobc2","eic14",0.0890975089578714
"afc6","chilc1",0.0890899878626818
"hc7","dw7",0.0890791521290226
"eic9","malevet",0.0890736803100525
"hc3","ic9",0.0890667352211601
"hu5","marr3",0.0890647677120466
"numprom","hhage1",0.0890598178398522
"hc3","lfc2",0.0890562215571075
"fistdate","hhage2",0.0890528770353023
"hc7","eth6",0.089047543704452
"hc3","ic5",0.0890329757323727
"pobc2","dw3",0.0890279394778937
"ic20","hu5",0.0890240890193059
"rdate.24","adate.19",0.0890211337411356
"ac2","occ9",0.0890168239633856
"oedc1","ic14",0.0890131470601916
"afc2","sec2",0.0890129205361466
"hhd1","eth1",0.0890123198207543
"hhas1","localgov",0.0890065851284406
"ic11","wwiivets",0.0890037850184389
"ramnt.15","rp1",0.0890036092988673
"ec5","tpe8",0.0890016762449156
"anc11","eth5",0.0890011118800174
"hu4","dw6",0.089000199156831
"hc7","ec8",0.0889969416508225
"hvp3","agec1",0.0889835592713649
"dw4","eth13",0.0889816993427605
"mc1","localgov",0.088977161365219
"mc3","eth6",0.0889760120288766
"ramnt.6","rdate.23",0.0889684393070649
"ic20","vietvets",0.0889598312005137
"eic13","hhn2",0.0889543793128315
"mc3","ic1",0.0889489543665897
"rdate.4","ic21",0.0889474260424362
"sec3","eth1",0.0889467238292399
"hc2","anc7",0.088928145134492
"age902","eth9",0.0889208369607999
"eic13","hur2",0.088919310459041
"tpe5","ic6",0.0889152801239195
"anc7","chil3",0.08891516439383
"lsc2","chilc2",0.0889111949624053
"voc3","anc12",0.0889092459777437
"eic9","eth13",0.088906718169879
"ec2","dw1",0.0889023774065558
"hc13","hhage3",0.0888999375535591
"hc13","occ2",0.0888879928417071
"hc15","eth16",0.0888874809069824
"tpe7","pop90c1",0.0888815985540302
"ramnt.19","solp3",0.0888732645055947
"ramnt.3","hvp5",0.088855012533971
"tpe6","eth2",0.0888444578812564
"hc10","eth9",0.0888435689632328
"lsc3","sec2",0.0888431889488861
"pec1","eth4",0.0888380056968004
"pop90c2","geocode",0.0888375826041665
"tpe8","chil2",0.0888303977136459
"eic12","ic12",0.0888283194801213
"pec2","wealth1",0.0888238657448921
"mc3","hhp2",0.0888195812130345
"mc3","marr4",0.0888186021873604
"hv3","dw2",0.0888156175969111
"vc2","dw5",0.0888096124742153
"ec2","ic8",0.0888086758272597
"anc2","eic5",0.0888074682243619
"rdate.3","cluster",0.0888059810895858
"ac2","hhp2",0.0887988012072718
"ec2","eic11",0.0887950016984618
"ramnt.17","hvp3",0.0887893786718329
"numprom","ethc3",0.0887868339016577
"anc7","rp4",0.0887835372391581
"ic18","chilc1",0.0887832503258071
"rdate.9","rdate.8",0.0887796223124335
"ramnt.24","ec7",0.0887715598765731
"hvp6","agec1",0.0887660639680396
"anc4","lfc8",0.088753336375618
"age901","dob",0.0887522885949382
"ramnt.14","hv4",0.088751709314968
"voc3","afc5",0.0887494123573037
"dma","marr4",0.088745107524323
"hvp3","hhp2",0.0887444454897107
"chilc1","eth14",0.0887434716857754
"agec6","fedgov",0.0887426483647742
"anc13","occ10",0.0887206983258937
"tpe9","ic2",0.0887171568265226
"hupa5","hvp3",0.0887116907250575
"ic2","dw7",0.0887080345105598
"hphone.d","hc21",0.0887026932166803
"hvp2","pop90c4",0.0887017207251143
"eic16","rhp3",0.0886904527029964
"hhd12","pop90c2",0.0886719210274595
"rp1","hhd8",0.088666720479153
"tpe1","ic23",0.0886648279166977
"ic9","hhn2",0.0886527396684679
"ethc4","income",0.0886526828456466
"agec1","income",0.0886515326185483
"occ11","ethc3",0.0886470041704782
"hc5","malemili",0.0886451362124809
"ramnt.8","mhuc1",0.0886436564555357
"lfc9","ic13",0.0886430862194896
"eic16","tpe9",0.0886397832702636
"hc4","anc13",0.0886322298400089
"eic6","ic6",0.0886315232054243
"hc8","eth6",0.0886209924384902
"ramnt.21","ec8",0.0886183097439486
"tpe12","ic3",0.0886168425590793
"hc9","income",0.0886162856262885
"rdate.6","ic5",0.0886005366279743
"ic7","age",0.0886003059684539
"hc12","eth11",0.0885994830457146
"eic12","hhp1",0.0885983793503744
"ic20","agec2",0.0885959456382073
"anc15","ic3",0.0885955783270634
"eic6","occ8",0.0885951968482922
"adi","chilc4",0.0885946895498179
"anc14","hhn4",0.0885943098346028
"sec3","eth6",0.088583651925388
"eic13","tpe12",0.0885812025573935
"age903","wealth2",0.0885755504086009
"eic1","tpe5",0.0885708200947027
"ac2","rp3",0.0885681934553241
"eic11","dma",0.0885615065515962
"eic12","hu2",0.088547376960769
"hc2","dw4",0.0885469667301532
"anc15","agec6",0.0885459059138801
"ac2","marr2",0.0885418267532016
"voc2","hhn6",0.0885402207903644
"lastgift","rdate.4",0.088525475917464
"occ7","fedgov",0.0885196951431144
"occ10","occ9",0.0885089017081765
"eic6","agec2",0.0885078322034644
"ic16","eth3",0.0885045009527602
"lsc2","pop901",0.0885015260033133
"lsc2","ic18",0.0885013368915144
"hhas3","eth14",0.0884966983200803
"ramnt.13","rp2",0.0884929981961316
"occ13","hhd2",0.0884902845177402
"ac1","oedc7",0.0884878633155867
"hc9","pop903",0.0884751187740262
"hc13","hhas1",0.0884745985703031
"occ7","ic2",0.0884719483659015
"cardprom","hhage1",0.0884611270407581
"ic22","dw2",0.088455280335525
"hupa7","hhd6",0.0884461426333207
"hc19","tpe10",0.0884401140981124
"anc12","eth10",0.0884380910682277
"ramnt.11","rp1",0.0884338816052952
"ramnt.6","sec4",0.0884300185257527
"ic6","dw9",0.0884270386732937
"hc12","agec2",0.0884206038044128
"ic2","agec2",0.0884137579794888
"oedc5","chilc5",0.0884097106637532
"eth10","income",0.0884087134287479
"hc18","pop90c5",0.0884079236193236
"eic13","wwiivets",0.08840322141166
"eic6","ethc1",0.0883980913942842
"vc3","tpe11",0.0883959841244592
"ramnt.19","ic5",0.0883847678094925
"hc18","eth2",0.0883824743767045
"hhd8","hu5",0.0883802712356579
"hc8","oedc3",0.0883790982309285
"eic16","chil2",0.0883742199540223
